Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,CognitiveComplexity,HalsteadMaintainIdx
Unnamed Function,"(unnamed_function_1).(unnamed_function_3).(unnamed_function_8).(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_3).(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,17,4,13,0,2,0,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_3).(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,12,2,10,0,3,0,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_3).(unnamed_function_9).(unnamed_function_10)",,,,,,,,,,,,,,,,,,,,,,,,8,2,6,0,4,2,4,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_3).(unnamed_function_9).(unnamed_function_11)",,,,,,,,,,,,,,,,,,,,,,,,6,1,5,0,3,1,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_30)",,,,,,,,,,,,,,,,,,,,,,,,23,4,19,0,1,0,1,1,,,0,,4,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_30).(unnamed_function_31)",,,,,,,,,,,,,,,,,,,,,,,,21,4,17,0,6,2,6,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_30).(unnamed_function_31).(unnamed_function_32)",,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_30).(unnamed_function_31).(unnamed_function_32).service.(unnamed_function_33)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_33)",,,,,,,,,,,,,,,,,,,,,,,,20,2,18,0,1,0,1,1,,,0,,5,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_33).(unnamed_function_34)",,,,,,,,,,,,,,,,,,,,,,,,18,2,16,0,3,1,3,1,,,0,,4,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_33).(unnamed_function_34).(unnamed_function_35)",,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,5,0,5,3,,,1,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_34)",,,,,,,,,,,,,,,,,,,,,,,,24,4,20,0,1,0,1,1,,,0,,4,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_34).(unnamed_function_35)",,,,,,,,,,,,,,,,,,,,,,,,22,4,18,0,6,2,6,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_34).(unnamed_function_35).(unnamed_function_36)",,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_34).(unnamed_function_35).(unnamed_function_36).service.(unnamed_function_37)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_36)",,,,,,,,,,,,,,,,,,,,,,,,29,5,24,0,2,0,2,1,,,0,,7,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_36).(unnamed_function_37)",,,,,,,,,,,,,,,,,,,,,,,,12,2,10,0,3,1,3,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_36).(unnamed_function_37).(unnamed_function_38)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,2,,,1,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_36).(unnamed_function_39)",,,,,,,,,,,,,,,,,,,,,,,,14,2,12,0,5,1,5,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_36).(unnamed_function_39).(unnamed_function_40)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,2,,,1,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_4)",,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_4)",,,,,,,,,,,,,,,,,,,,,,,,14,1,13,0,2,0,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_4).(unnamed_function_5)",,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_4).(unnamed_function_5)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,1,4,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_4).(unnamed_function_6)",,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,2,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_6)",,,,,,,,,,,,,,,,,,,,,,,,36,5,31,0,2,0,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_6).(unnamed_function_7)",,,,,,,,,,,,,,,,,,,,,,,,21,3,18,0,4,2,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_6).(unnamed_function_8)",,,,,,,,,,,,,,,,,,,,,,,,12,1,11,0,3,1,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7)",,,,,,,,,,,,,,,,,,,,,,,,26,5,21,0,3,0,3,1,,,0,,4,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7)",,,,,,,,,,,,,,,,,,,,,,,,22,5,17,0,2,0,2,1,,,0,,5,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7).(unnamed_function_10)",,,,,,,,,,,,,,,,,,,,,,,,8,1,7,0,5,4,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7).(unnamed_function_10)",,,,,,,,,,,,,,,,,,,,,,,,9,2,7,0,3,0,3,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7).(unnamed_function_10).(unnamed_function_11)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7).(unnamed_function_8)",,,,,,,,,,,,,,,,,,,,,,,,7,1,6,0,4,2,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7).(unnamed_function_8)",,,,,,,,,,,,,,,,,,,,,,,,10,2,8,0,4,2,3,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7).(unnamed_function_8).(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_7).(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,7,1,6,0,4,3,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8)",,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,1,0,1,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8)",,,,,,,,,,,,,,,,,,,,,,,,99,14,85,0,6,0,6,1,,,0,,19,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_11)",,,,,,,,,,,,,,,,,,,,,,,,12,1,11,0,2,0,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_11).(unnamed_function_12)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,2,,,1,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_13)",,,,,,,,,,,,,,,,,,,,,,,,12,1,11,0,2,0,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_13).(unnamed_function_14)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,2,,,1,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_15)",,,,,,,,,,,,,,,,,,,,,,,,17,2,15,0,3,1,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_15).(unnamed_function_16)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,2,,,1,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_17)",,,,,,,,,,,,,,,,,,,,,,,,21,2,19,0,3,1,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_17).(unnamed_function_18)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,2,,,1,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_19)",,,,,,,,,,,,,,,,,,,,,,,,18,2,16,0,6,1,6,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_19).(unnamed_function_20)",,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,3,0,3,2,,,1,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,12,1,11,0,2,0,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_8).(unnamed_function_9).(unnamed_function_10)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,2,,,1,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,27,5,22,0,2,0,2,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_9).(unnamed_function_10)",,,,,,,,,,,,,,,,,,,,,,,,14,2,12,0,5,2,4,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_1).(unnamed_function_9).(unnamed_function_11)",,,,,,,,,,,,,,,,,,,,,,,,10,2,8,0,4,2,3,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_16)",,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_16).readFileSync.(unnamed_function_17)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_18)",,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_18).v4.(unnamed_function_19)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38)",,,,,,,,,,,,,,,,,,,,,,,,87,15,72,0,7,3,4,1,,,0,,17,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_39)",,,,,,,,,,,,,,,,,,,,,,,,33,3,30,0,5,0,5,1,,,0,,5,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_44)",,,,,,,,,,,,,,,,,,,,,,,,12,2,10,0,1,0,1,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_44).(unnamed_function_45)",,,,,,,,,,,,,,,,,,,,,,,,10,2,8,0,4,2,3,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_44).(unnamed_function_45).(unnamed_function_46)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_47)",,,,,,,,,,,,,,,,,,,,,,,,21,4,17,0,1,0,1,1,,,0,,5,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_47).(unnamed_function_48)",,,,,,,,,,,,,,,,,,,,,,,,19,4,15,0,5,1,5,1,,,0,,4,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_47).(unnamed_function_48).(unnamed_function_49)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_47).(unnamed_function_48).(unnamed_function_50)",,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_47).(unnamed_function_48).(unnamed_function_50).service.(unnamed_function_51)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_52)",,,,,,,,,,,,,,,,,,,,,,,,12,2,10,0,1,0,1,1,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_52).(unnamed_function_53)",,,,,,,,,,,,,,,,,,,,,,,,10,2,8,0,4,1,4,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_38).(unnamed_function_52).(unnamed_function_53).(unnamed_function_54)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4)",,,,,,,,,,,,,,,,,,,,,,,,37,0,37,0,0,0,0,1,,,0,,12,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).md.sha256.create.(unnamed_function_12)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).md.sha256.create.(unnamed_function_12).digest.(unnamed_function_13)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).pki.certificateFromPem.(unnamed_function_5)",,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).pki.certificateFromPem.(unnamed_function_5).verify.(unnamed_function_6)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).pki.certificateRequestFromPem.(unnamed_function_7)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).pki.certificateToPem.(unnamed_function_11)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).pki.createCertificate.(unnamed_function_10)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).pki.privateKeyFromPem.(unnamed_function_8)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).pki.publicKeyToPem.(unnamed_function_9)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).random.getBytesSync.(unnamed_function_14)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"(unnamed_function_4).util.bytesToHex.(unnamed_function_15)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Public Method,"(unnamed_object).bootstrap",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Public Method,"(unnamed_object).register",,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,1,0,1,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Function,"PluginIcon",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
File,"PluginIcon.js",1,0,1,0,1,,,0,,,1,,1,,,,,,,,,,,9,2,7,0,3,3,0,0,1,,0,"0,00",1,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"activate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
File,"activation.js",16,1,15,0,2,,,0,,,5,,4,,,,,,,,,,,70,9,61,0,30,11,23,1,3,,2,"0,00",11,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"bootstrap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
File,"bootstrap.js",3,0,3,0,1,,,0,,,2,,1,,,,,,,,,,,5,1,4,0,3,0,3,1,1,,0,"0,00",2,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"checkRevocation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"computeFingerprint",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
File,"constants.js",0,0,0,0,1,,,0,,,1,,0,,,,,,,,,,,41,5,36,0,2,0,2,1,1,,0,"0,00",1,0,0,"0,00","0,00",,"0,00"
File,"controllers.test.js",154,29,125,0,1,,,0,,,55,,54,,,,,,,,,,,308,58,250,0,105,22,97,1,2,,1,"0,00",56,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"createLicenseFromPayment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
File,"crypto-enhanced.test.js",148,23,125,0,1,,,0,,,19,,18,,,,,,,,,,,148,23,125,0,56,12,51,1,2,,1,"0,00",20,0,0,"0,00","0,00",,"0,00"
File,"crypto.js",19,3,16,0,2,,,0,,,18,,17,,,,,,,,,,,290,56,234,0,126,63,100,1,4,,2,"0,00",35,0,0,"0,00","0,00",,"0,00"
File,"crypto.test.js",136,21,115,0,1,,,0,,,28,,27,,,,,,,,,,,151,22,115,14,63,20,56,1,1,,0,"0,12",28,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"deactivate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"delete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
File,"destroy.js",3,0,3,0,1,,,0,,,2,,1,,,,,,,,,,,5,1,4,0,3,0,3,1,1,,0,"0,00",2,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"extractMachineIdFromCert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"find",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"findBySlug",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"findOne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Function,"formatDate",,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,2,,,0,,2,0,0,"0,00","0,00",,"0,00"
Function,"generateNonce",,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Function,"getCSRAttribute",,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,1,2,2,,,0,,3,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"getCSRAttribute.attr.(unnamed_function_1)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"getDownloadUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"getItems",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"getLatestVersion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"getLicenseStatus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"getVersions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.db.query.(unnamed_function_4)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.db.query.(unnamed_function_41)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.plugin.(unnamed_function_16)",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.plugin.(unnamed_function_16).service.(unnamed_function_17)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.plugin.(unnamed_function_27)",,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.plugin.(unnamed_function_27).service.(unnamed_function_28)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.plugin.(unnamed_function_42)",,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.plugin.(unnamed_function_42).service.(unnamed_function_43)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.plugin.(unnamed_function_5)",,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,1,,,0,,2,0,0,"0,00","0,00",,"0,00"
Unnamed Function,"global.strapi.plugin.(unnamed_function_5).service.(unnamed_function_6)",,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"handlePayment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
Function,"hashFingerprint",,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,1,,,0,,1,0,0,"0,00","0,00",,"0,00"
Ambiguous Method,"heartbeat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,"0,00","0,00",,"0,00"
File,"helpers.js",6,0,6,0,1,,,0,,,7,,6,,,,,,,,,,,46,7,39,0,19,10,14,1,2,,1,"0,00",10,0,0,"0,00","0,00",,"0,00"
File,"index.js",0,0,0,0,1,,,0,,,1,,0,,,,,,,,,,,124,2,119,3,1,0,1,1,1,,0,"0,03",1,0,0,"0,00","0,00",,"0,00"
File,"index.js",13,0,13,0,1,,,0,,,2,,1,,,,,,,,,,,40,3,23,14,12,9,12,1,1,,0,"0,61",2,0,0,"0,00","0,00",,"0,00"
File,"index.js",0,0,0,0,1,,,0,,,1,,0,,,,,,,,,,,111,3,104,4,1,0,1,1,1,,0,"0,04",1,0,0,"0,00","0,00",,"0,00"
File,"index.js",1,0,1,0,1,,,0,,,2,,1,,,,,,,,,,,15,0,15,0,1,0,1,1,1,,0,"0,00",2,0,0,"0,00","0,00",,"0,00"
File,"index.js",0,0,0,0,1,,,0,,,1,,0,,,,,,,,,,,26,2,24,0,5,3,5,1,1,,0,"0,00",1,0,0,"0,00","0,00",,"0,00"
File,"index.js",5,0,5,0,1,,,0,,,2,,2,,,,,,,,,,,15,2,13,0,6,5,1,0,1,,0,"0,00",2,0,0,"0,00","0,00",,"0,00"
File,"index.js",0,0,0,0,1,,,0,,,1,,0,,,,,,,,,,,11,2,9,0,5,3,5,1,1,,0,"0,00",1,0,0,"0,00","0,00",,"0,00"
